elapsed_time,card_serial,channel,temperature,load_power,ot_shutdown_t,ot_ev,voltage,current,steady_state,temp_rate_per_min
1.0650837793946266e-06,DT00,0,29.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,1,29.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,2,28.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,3,28.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,4,30.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,5,30.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,6,28.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,7,28.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,8,29.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,9,30.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,10,29.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,11,28.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,12,29.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,13,29.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,14,29.0,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,15,28.5,1.1764705882352942,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,16,28.0,0.0,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,17,26.0,,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT00,18,26.5,,85.0,False,12.075292968749999,4.3650878906249995,False,
1.0650837793946266e-06,DT01,0,30.0,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,1,30.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,2,29.0,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,3,28.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,4,31.0,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,5,30.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,6,29.0,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,7,28.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,8,30.0,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,9,30.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,10,29.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,11,28.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,12,29.0,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,13,30.0,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,14,29.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,15,28.5,1.1764705882352942,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,16,28.5,0.0,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,17,26.5,,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT01,18,26.5,,85.0,False,11.994726562499999,0.607470703125,False,
1.0650837793946266e-06,DT02,0,30.0,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,1,30.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,2,29.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,3,29.0,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,4,30.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,5,31.0,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,6,29.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,7,28.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,8,30.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,9,30.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,10,29.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,11,28.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,12,29.0,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,13,30.5,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
1.0650837793946266e-06,DT02,14,30.0,1.1764705882352942,85.0,False,11.75625,0.4189453125,False,
