elapsed_time,card_serial,channel,temperature,load_power,ot_shutdown_t,ot_ev,voltage,current,steady_state,temp_rate_per_min
5.929996405029669e-07,DT00,0,30.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,1,30.5,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,2,31.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,3,31.5,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,4,30.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,5,31.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,6,31.5,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,7,32.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,8,29.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,9,31.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,10,32.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,11,32.5,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,12,28.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,13,30.5,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,14,32.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,15,33.0,0.29411764705882354,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,16,31.0,0.0,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,17,31.5,,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT00,18,33.0,,85.0,False,12.15263671875,0.636474609375,False,
5.929996405029669e-07,DT01,0,30.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,1,30.5,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,2,31.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,3,31.5,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,4,30.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,5,30.5,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,6,31.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,7,32.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,8,29.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,9,30.5,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,10,31.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,11,32.5,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,12,28.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,13,30.0,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,14,31.5,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,15,33.5,0.29411764705882354,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,16,30.5,0.0,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,17,32.0,,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT01,18,33.5,,85.0,False,12.03984375,0.29970703125,False,
5.929996405029669e-07,DT02,0,30.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,1,31.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,2,32.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,3,33.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,4,31.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,5,31.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,6,31.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,7,32.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,8,30.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,9,31.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,10,32.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,11,33.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,12,29.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,13,31.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,14,32.0,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,15,33.5,0.29411764705882354,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,16,31.5,0.0,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,17,33.0,,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT02,18,34.0,,85.0,False,12.03984375,0.38349609375,False,
5.929996405029669e-07,DT03,0,31.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,1,32.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,2,32.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,3,32.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,4,32.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,5,32.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,6,32.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,7,33.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,8,31.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,9,32.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,10,32.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,11,33.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,12,30.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,13,32.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,14,32.5,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,15,33.0,0.29411764705882354,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,16,32.0,0.0,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,17,32.5,,85.0,False,11.968945312499999,1.458251953125,False,
5.929996405029669e-07,DT03,18,34.0,,85.0,False,11.968945312499999,1.458251953125,False,
