elapsed_time,card_serial,channel,temperature,load_power,ot_shutdown_t,ot_ev,voltage,current,steady_state,temp_rate_per_min
1.1890006135217845e-06,DT00,0,29.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,1,29.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,2,28.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,3,27.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,4,29.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,5,29.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,6,28.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,7,27.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,8,28.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,9,29.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,10,28.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,11,27.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,12,28.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,13,29.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,14,28.5,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,15,28.0,1.1764705882352942,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,16,27.5,0.0,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,17,25.5,,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT00,18,25.5,,85.0,False,12.1107421875,4.32158203125,False,
1.1890006135217845e-06,DT01,0,29.0,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,1,29.5,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,2,28.0,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,3,27.5,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,4,30.0,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,5,30.0,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,6,28.0,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,7,27.5,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,8,29.0,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,9,29.5,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,10,28.0,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
1.1890006135217845e-06,DT01,11,27.5,1.1764705882352942,85.0,False,12.049511718749999,3.085693359375,False,
